dcs_id	dcs_lemma_iast	slp1	normkey	in_cdsl	token_count	grammar
219456	pākyā	pAkyA	pAkyA	0	4	f
219471	anavabhra	anavaBra	anavaBra	0	4	adj
219488	psarastama	psarastama	psarastama	0	4	adj
219531	ādabh	AdaB	AdaB	0	4	1.P.,5.P.
219562	snu	snu	snu	1	4	adj
219582	madryañc	madryaYc	madryaYc	0	4	adj
219584	tuj	tuj	tuj	1	4	adj
219599	niṣṣidhvan	nizziDvan	nizziDvan	0	4	adj
219600	ninam	ninam	ninam	0	4	1.P.,1.Ā.
219626	vyacastama	vyacastama	vyacastama	0	4	adj
219627	anasvat	anasvat	anasvat	0	4	adj
219629	ār	Ar	Ar	0	4	1. P.
219632	āśuyā	ASuyA	ASuyA	0	4	ind
219731	viṭaṅkapura	viwaNkapura	viwaNkapura	0	4	n
219759	bhan	Ban	Ban	0	4	1. Ā.
219761	sīkṣ	sIkz	sIkz	0	4	Desid. Ā.
219763	paśūkṛ	paSUkf	paSUkf	0	4	8.P.
219802	prastareṣṭhā	prastarezWA	prastarezWA	0	4	adj
219848	taka	taka	taka	0	4	pron
219863	suhārd	suhArd	suhArd	0	4	adj
219893	prasthāvat	prasTAvat	prasTAvat	0	4	adj
219897	vakvan	vakvan	vakvan	0	4	adj
219952	satyāvan	satyAvan	satyAvan	0	4	adj
219957	anastha	anasTa	anasTa	0	4	adj
219999	atināmay	atinAmay	atinAmay	0	4	10.P.
220042	ninitsu	ninitsu	ninitsu	0	4	adj
220047	iyattaka	iyattaka	iyattaka	0	4	adj
220120	āpanīphaṇ	ApanIPaR	ApanIPaR	0	4	Int.P.
220121	aṅkasa	aNkasa	aNkasa	0	4	m
220141	pratijanya	pratijanya	pratijanya	0	4	adj
220160	prativinoday	prativinoday	prativinoday	0	4	10.P.
220177	upoddhṛ	upodDf	upodDf	0	4	1.P.,2.P.,1.Ā.
220233	kṛki	kfki	kfki	0	4	m
220241	prahāpay	prahApay	prahApay	0	4	10.P.
220301	khaṣa	Kaza	Kaza	0	4	m
220302	prativirudh	prativiruD	prativiruD	0	4	7.P.,6.P.,1.Ā.,4.P.,7.Ā.,4.Ā.
220329	vipṛṣṭhībhū	vipfzWIBU	vipfzWIBU	0	4	1.P.
220330	bhagnapṛṣṭhībhū	BagnapfzWIBU	BagnapfzWIBU	0	4	1.P.
220331	anuśāsana	anuSAsana	anuSAsana	1	4	adj
220340	tuc	tuc	tuc	0	4	f
220356	dhandhāy	DanDAy	DanDAy	0	4	Denom. P.
220380	uttānīkṛ	uttAnIkf	uttAnIkf	0	4	8.P.
220383	pratyeṣaka	pratyezaka	pratyezaka	0	4	m
220398	vigrahītu	vigrahItu	vigrahItu	0	4	m
220399	virodhayitu	viroDayitu	viroDayitu	0	4	m
220479	nūtna	nUtna	nUtna	0	4	adj
220493	bhreṣ	Brez	Brez	0	4	1. P.
220532	upaccheda	upacCeda	upacCeda	0	4	m
220533	pratikruś	pratikruS	pratikruS	0	4	4.P.,1.P.,1.Ā.
220542	asaṃkhyeyatara	asaMKyeyatara	asaNKyeyatara	0	4	adj
220555	kṛtaśas	kftaSas	kftaSas	0	4	ind
220561	saṃdarśaka	saMdarSaka	sandarSaka	0	4	adj
220569	vibhū	viBU	viBU	1	4	m
220600	aṃhīyas	aMhIyas	aMhIyas	0	4	adj
220637	āhartu	Ahartu	Ahartu	0	4	m
220646	jetu	jetu	jetu	0	4	m
220660	trātu	trAtu	trAtu	0	4	m
220661	nagnambhāvuka	nagnamBAvuka	nagnamBAvuka	0	4	adj
220673	saṃhartu	saMhartu	saMhartu	0	4	m
220684	tyaktu	tyaktu	tyaktu	0	4	m
220700	moktu	moktu	moktu	0	4	m
220708	samanvāhāra	samanvAhAra	samanvAhAra	0	4	m
220709	kelāy	kelAy	kelAy	0	4	Denom. P.
220715	luj	luj	luj	0	4	4. P.
220716	praluj	praluj	praluj	0	4	4.P.
220727	prahartu	prahartu	prahartu	0	4	m
220740	ucchiṣṭin	ucCizwin	ucCizwin	0	4	adj
220749	parāpṛṣṭhīkṛ	parApfzWIkf	parApfzWIkf	0	4	8.P.
220778	amanāpa	amanApa	amanApa	0	4	adj
220783	matsarintama	matsarintama	matsarintama	0	4	adj
220791	saṃmud	saMmud	sammud	0	4	1.P.,1.Ā.
220840	udghaṭaka	udGawaka	udGawaka	0	4	adj
220875	abhiprī	aBiprI	aBiprI	0	4	9.P.,4.P.,9.Ā.
220901	avacaraka	avacaraka	avacaraka	0	4	m
220906	ekadhye	ekaDye	ekaDye	0	4	ind
220962	saṃnaś	saMnaS	sannaS	0	4	1.P.,1.Ā.
220969	paridī	paridI	paridI	0	4	4.P.
220979	acintiya	acintiya	acintiya	0	4	adj
221010	saṃniśri	saMniSri	sanniSri	0	4	1.P.,1.Ā.
221043	dhūmanetra	DUmanetra	DUmanetra	0	4	m
221047	vijāman	vijAman	vijAman	0	4	n
221107	bhraj	Braj	Braj	0	4	m
221127	vijeṣa	vijeza	vijeza	0	4	m
221162	śrit	Srit	Srit	0	4	adj
221170	prajijñās	prajijYAs	prajijYAs	0	4	Desid.Ā.,Desid.P.
221181	kālakāñja	kAlakAYja	kAlakAYja	0	4	m
221190	śarkoṭa	Sarkowa	Sarkowa	0	4	m
221228	vasūyā	vasUyA	vasUyA	0	4	f
221233	uparṣ	uparz	uparz	0	4	6.P.
221261	layana	layana	layana	1	4	adj
221265	vicācal	vicAcal	vicAcal	0	4	Int.P.
221273	anvāvartay	anvAvartay	anvAvartay	0	4	10.P.,10.Ā.
221276	ārogyay	Arogyay	Arogyay	0	4	Denom. P.
221280	cañcu	caYcu	caYcu	1	4	n
221473	avekṣa	avekza	avekza	0	4	adj
221534	paryeṣay	paryezay	paryezay	0	4	10.P.,10.Ā.
221573	catuṣṭaya	catuzwaya	catuzwaya	1	4	adj
221615	apavyātha	apavyATa	apavyATa	0	4	m
221625	anuvilokay	anuvilokay	anuvilokay	0	4	10.P.,10.Ā.
221663	ākṣiptarecita	Akziptarecita	Akziptarecita	0	4	mn
221675	nikuṭṭaka	nikuwwaka	nikuwwaka	0	4	n
221678	kaṭicchinna	kawicCinna	kawicCinna	0	4	n
221702	brahmayaśasin	brahmayaSasin	brahmayaSasin	0	4	adj
221806	vaikṛntaka	vEkfntaka	vEkfntaka	0	4	m
222028	avaivartya	avEvartya	avEvartya	0	4	adj
222064	āvya	Avya	Avya	0	4	n
222107	niṣṭhāva	nizWAva	nizWAva	0	4	adj
222156	śucivat	Sucivat	Sucivat	0	4	adj
222157	gatavat	gatavat	gatavat	0	4	adj
222195	śitipada	Sitipada	Sitipada	0	4	adj
222273	āgnīdhrīya	AgnIDrIya	AgnIDrIya	1	4	adj
222287	aviṣy	avizy	avizy	0	4	Denom. P.
222292	vidīv	vidIv	vidIv	0	4	4.P.,4.Ā.
222294	nabhay	naBay	naBay	0	4	10. P.
222307	atijāgata	atijAgata	atijAgata	0	4	adj
222311	kāravyā	kAravyA	kAravyA	0	4	f
222345	āsku	Asku	Asku	0	4	8.P.,2.P.
222351	āghāravat	AGAravat	AGAravat	0	4	adj
222364	udṛd	udfd	udfd	0	4	1.P.,6.P.
222366	parijyāni	parijyAni	parijyAni	0	4	f
222390	paripāṇa	paripARa	paripARa	0	4	adj
222401	sātyadūta	sAtyadUta	sAtyadUta	0	4	adj
222408	abhyavajvālay	aByavajvAlay	aByavajvAlay	0	4	10.P.
222422	aparāgata	aparAgata	aparAgata	0	4	adj
222436	anvas	anvas	anvas	0	4	1.Ā.,2.P.,4.P.,1.P.,4.Ā.
222437	apisoma	apisoma	apisoma	0	4	adj
222443	vilips	vilips	vilips	0	4	Desid.Ā.,Desid.P.
222473	navagat	navagat	navagat	0	4	adj
222539	sātrājita	sAtrAjita	sAtrAjita	0	4	m
222569	utkrāmuka	utkrAmuka	utkrAmuka	0	4	adj
222592	muṣṭīkṛ	muzwIkf	muzwIkf	0	4	8.P.
222594	ākū	AkU	AkU	0	4	6.Ā.,2.P.
222596	samude	samude	samude	0	4	2.P.,2.Ā.
222597	heman	heman	heman	1	4	m
222611	saṃvic	saMvic	saMvic	0	4	7.Ā.,4.Ā.,7.P.
222650	apāraru	apAraru	apAraru	0	4	adj
222657	nihnavana	nihnavana	nihnavana	0	4	n
222709	ārdhnuka	ArDnuka	ArDnuka	0	4	adj
222730	apacetay	apacetay	apacetay	0	4	10.P.,10.Ā.
222809	pratiṣṭhāvat	pratizWAvat	pratizWAvat	0	4	adj
222838	vratana	vratana	vratana	0	4	n
222848	tayādevata	tayAdevata	tayAdevata	0	4	n
222855	puṣin	puzin	puzin	0	4	adj
222860	nimrada	nimrada	nimrada	0	4	m
222864	uruka	uruka	uruka	0	4	m
222865	tanūpa	tanUpa	tanUpa	0	4	m
222866	pathipā	paTipA	paTipA	0	4	m
222867	apapravas	apapravas	apapravas	0	4	1.P.,2.P.,1.Ā.
222883	devatā	devatA	devatA	1	4	ind
222908	apakṣā	apakzA	apakzA	0	4	4.P.
222919	abhimarśana	aBimarSana	aBimarSana	1	4	adj
222923	apratidhṛṣya	apratiDfzya	apratiDfzya	0	4	m
222937	saṃprasrāvay	saMprasrAvay	samprasrAvay	0	4	10.P.,10.Ā.
222941	anuninī	anuninI	anuninI	0	4	1.P.,2.P.,1.Ā.
222943	udaraṇa	udaraRa	udaraRa	0	4	n
222982	samudūh	samudUh	samudUh	0	4	1.P.,1.Ā.
222983	agri	agri	agri	0	4	adj
223009	ālips	Alips	Alips	0	4	Desid.Ā.,Desid.P.
223058	kṣittama	kzittama	kzittama	0	4	adj
223060	dhruvatama	Druvatama	Druvatama	0	4	adj
223077	upamahay	upamahay	upamahay	0	4	Denom.P.,Denom.Ā.
223092	brahmavarcasya	brahmavarcasya	brahmavarcasya	0	4	adj
223098	prasūvan	prasUvan	prasUvan	0	4	adj
223102	apakrāmuka	apakrAmuka	apakrAmuka	0	4	adj
223237	ullokay	ullokay	ullokay	0	4	10.P.,10.Ā.
223265	aṃsīya	aMsIya	aMsIya	0	4	adj
223274	gī	gI	gI	0	4	f
223284	rā	rA	rA	1	4	adj
223303	avāna	avAna	avAna	0	4	m
223403	likhāpay	liKApay	liKApay	0	4	10. P.
223426	pradagh	pradaG	pradaG	0	4	5.Ā.,5.P.
223435	anumantra	anumantra	anumantra	0	4	m
223436	mahācakravāla	mahAcakravAla	mahAcakravAla	0	4	m
223443	āgūrti	AgUrti	AgUrti	0	4	f
223494	atikṣāra	atikzAra	atikzAra	0	4	m
223507	cāturdvīpika	cAturdvIpika	cAturdvIpika	0	4	adj
223515	krātujāteya	krAtujAteya	krAtujAteya	0	4	m
223516	kātyāyani	kAtyAyani	kAtyAyani	0	4	m
223521	śyāmajayanta	SyAmajayanta	SyAmajayanta	0	4	m
223526	kṛṣṇarāta	kfzRarAta	kfzRarAta	0	4	m
223528	dṛḍhajayanta	dfQajayanta	dfQajayanta	0	4	m
223584	pramīv	pramIv	pramIv	0	4	6.P.
223588	vidyāvratasnātaka	vidyAvratasnAtaka	vidyAvratasnAtaka	0	4	m
223623	gṛhapī	gfhapI	gfhapI	0	4	f
223626	iṣudhimat	izuDimat	izuDimat	0	4	adj
223627	dvārapī	dvArapI	dvArapI	0	4	f
223632	paryañj	paryaYj	paryaYj	0	4	1.P.,7.Ā.,7.P.
223675	svavṛt	svavft	svavft	0	4	adj
223710	samabhimṛś	samaBimfS	samaBimfS	0	4	6.P.,1.P.,4.P.,6.Ā.
223728	upajīvanīyatama	upajIvanIyatama	upajIvanIyatama	0	4	adj
223762	niṣṭyai	nizwyE	nizwyE	0	4	1.P.,4.Ā.
223768	ropay	ropay	ropay	1	4	10. P.
223821	anupariṣic	anuparizic	anuparizic	0	4	6.P.,4.P.,6.Ā.,1.P.,4.Ā.
223825	kṛṣṇagrīva	kfzRagrIva	kfzRagrIva	0	4	adj
223906	vācālay	vAcAlay	vAcAlay	0	4	Denom. P.
223912	dudhūrṣ	duDUrz	duDUrz	0	4	Desid. Ā.
223966	tviṣimat	tvizimat	tvizimat	1	4	adj
223981	mekhalaka	meKalaka	meKalaka	0	4	m
223993	vajrībhū	vajrIBU	vajrIBU	0	4	1.P.,1.Ā.
224003	svadhākṛ	svaDAkf	svaDAkf	0	4	2.Ā.,2.P.,8.Ā.,8.P.,5.Ā.,5.P.
224027	prabhumat	praBumat	praBumat	0	4	adj
224041	caturuttara	caturuttara	caturuttara	0	4	n
224042	pañcāvi	paYcAvi	paYcAvi	0	4	m
224093	vaṇḍa	vaRqa	vaRqa	0	4	adj
224110	dakṣiṇātsad	dakziRAtsad	dakziRAtsad	0	4	adj
224140	hoyi	hoyi	hoyi	0	4	ind
224160	vaiśvadevastut	vESvadevastut	vESvadevastut	0	4	m
224166	anudeśana	anudeSana	anudeSana	0	4	n
224171	parṣā	parzA	parzA	0	4	f
224172	adhaḥśirā	aDaHSirA	aDaHSirA	0	4	ind
224239	atiṣṭhāvan	atizWAvan	atizWAvan	0	4	adj
224244	abhivimuc	aBivimuc	aBivimuc	0	4	6.P.,6.Ā.,4.P.,4.Ā.
224259	visraṃsikā	visraMsikA	visraMsikA	0	4	f
224275	krūḍay	krUqay	krUqay	0	4	10. P.
224318	patni	patni	patni	0	4	f
224346	upadhur	upaDur	upaDur	0	4	f
224389	vibādhavat	vibADavat	vibADavat	0	4	adj
224401	vīryāvattama	vIryAvattama	vIryAvattama	0	4	adj
224500	pratidevatam	pratidevatam	pratidevatam	0	4	ind
224516	pariceṣṭā	paricezwA	paricezwA	0	4	f
224550	avamarśay	avamarSay	avamarSay	0	4	10.P.,10.Ā.
224598	aṣṭhīva	azWIva	azWIva	0	4	n
224759	saṃvlī	saMvlI	saMvlI	0	4	9. P.
224837	apaśīrṣan	apaSIrzan	apaSIrzan	0	4	adj
224859	āmahīy	AmahIy	AmahIy	0	4	Denom. Ā.
224873	upaniḥsṛp	upaniHsfp	upaniHsfp	0	4	1. Ā.
224890	arvīṣa	arvIza	arvIza	0	4	n
224908	pratisattrin	pratisattrin	pratisatrin	0	4	adj
224954	ṣoḍaśika	zoqaSika	zoqaSika	0	4	adj
225034	saṃśliṣ	saMSliz	saMSliz	1	4	f
225060	abhīṣahā	aBIzahA	aBIzahA	0	4	ind
225089	parovarīyas	parovarIyas	parovarIyas	0	4	adj
225112	praiṣavat	prEzavat	prEzavat	0	4	adj
225211	abhiśrāvaṇa	aBiSrAvaRa	aBiSrAvaRa	0	4	n
225346	aindrāvāruṇa	EndrAvAruRa	EndrAvAruRa	0	4	adj
225465	mahāvratavat	mahAvratavat	mahAvratavat	0	4	adj
225552	anuṣeṇa	anuzeRa	anuzeRa	0	4	m
225561	ayuṅga	ayuNga	ayuNga	0	4	adj
225602	madhavāna	maDavAna	maDavAna	0	4	m
225614	vauk	vOk	vOk	0	4	ind
225646	āhiti	Ahiti	Ahiti	0	4	f
225670	sthapatisava	sTapatisava	sTapatisava	0	4	m
225699	ātiṣṭhya	AtizWya	AtizWya	0	4	n
225703	lāṅgalya	lANgalya	lANgalya	0	4	adj
225713	sakṣā	sakzA	sakzA	0	4	ind
225729	ativācay	ativAcay	ativAcay	0	4	10. Ā.
225739	ativālay	ativAlay	ativAlay	0	4	10. P.
225748	śālāmukhīya	SAlAmuKIya	SAlAmuKIya	0	4	adj
225754	darbhaṇa	darBaRa	darBaRa	0	4	n
225789	abhyākṛ	aByAkf	aByAkf	1	4	8. P.
225831	yathāsamāmnātam	yaTAsamAmnAtam	yaTAsamAmnAtam	0	4	ind
225930	anuprakampana	anuprakampana	anuprakampana	0	4	n
225947	dhīkṣ	DIkz	DIkz	0	4	Desid. Ā.
226155	upādātṛ	upAdAtf	upAdAtf	0	4	adj
226429	āśliṣṭa	ASlizwa	ASlizwa	0	4	n
226434	tapodatta	tapodatta	tapodatta	0	4	m
44	auttarabhaktika	OttaraBaktika	OttaraBaktika	1	3	adj
104	audārika	OdArika	OdArika	1	3	m
108	audāsya	OdAsya	OdAsya	1	3	n
177	aupadeśika	OpadeSika	OpadeSika	1	3	adj
278	auma	Oma	Oma	1	3	adj
307	aurṇavābha	OrRavABa	OrRavABa	0	3	m
310	aurṇika	OrRika	OrRika	1	3	adj
327	aurva	Orva	Orva	1	3	n
379	auṣṭraka	Ozwraka	Ozwraka	1	3	adj
384	auṣṭrika	Ozwrika	Ozwrika	1	3	adj
429	kaṃsīya	kaMsIya	kaMsIya	1	3	n
438	kakāṭa	kakAwa	kakAwa	0	3	adj
450	kakudminī	kakudminI	kakudminI	1	3	f
524	kakṣya	kakzya	kakzya	0	3	adj
559	kaṅkaṇī	kaNkaRI	kaNkaRI	1	3	f
577	kaṅkara	kaNkara	kaNkara	1	3	n
629	kaccha	kacCa	kacCa	0	3	mf
694	kañculikā	kaYculikA	kaYculikA	1	3	f
729	kaṭapūtana	kawapUtana	kawapUtana	1	3	mf
738	kaṭaśarkarā	kawaSarkarA	kawaSarkarA	1	3	f
809	kaṭutā	kawutA	kawutA	1	3	f
831	kaṭuphala	kawuPala	kawuPala	1	3	n
835	kaṭubhadra	kawuBadra	kawuBadra	1	3	mn
889	kaṭhalya	kaWalya	kaWalya	0	3	n
955	kaṇa	kaRa	kaRa	1	3	n
964	kaṇabha	kaRaBa	kaRaBa	1	3	m
974	kaṇāda	kaRAda	kaRAda	1	3	m
982	kaṇiśa	kaRiSa	kaRiSa	1	3	mn
1048	kaṇṭālikā	kaRwAlikA	kaRwAlikA	1	3	f
1091	kaṇṭhaśālūka	kaRWaSAlUka	kaRWaSAlUka	1	3	n
1129	kaṇḍura	kaRqura	kaRqura	1	3	adj
1148	kaṇḍūrā	kaRqUrA	kaRqUrA	1	3	f
1177	aṃsatra	aMsatra	aMsatra	0	3	n
1217	akanyā	akanyA	akanyA	1	3	f
1223	akara	akara	akara	1	3	adj
1234	akarṇadhāra	akarRaDAra	akarRaDAra	1	3	adj
1254	kaṇvāśrama	kaRvASrama	kaRvASrama	1	3	m
1267	katiśas	katiSas	katiSas	1	3	ind
1439	kanakakadalī	kanakakadalI	kanakakadalI	1	3	f
1507	kanakāyu	kanakAyu	kanakAyu	1	3	m
1535	kanīnī	kanInI	kanInI	1	3	f
1636	kandavallī	kandavallI	kandavallI	1	3	f
1727	kapaṭeśvarī	kapaweSvarI	kapaweSvarI	1	3	f
1729	kapaṭin	kapawin	kapawin	1	3	adj
1761	kapālabhātī	kapAlaBAtI	kapAlaBAtI	1	3	f
1762	kapālabhṛt	kapAlaBft	kapAlaBft	1	3	m
